Artist,Title,Duration,Spotify ID,Artist Spotify ID,ISRC_ID
Fine Young Cannibals,Don't Look Back,217226,1Iz4JdDxglpnjXzMHlpnOp,20p5D2KrE8CGuOjHtxsyTp,USRH10901912
T'Pau,Heart And Soul,256373,5kv4uJENk4nWUIzgYoz7SI,47qTcvYlqJGAEsCI7BcENC,GBAAA8700002
White Lies,Tokyo,292372,3BudLujSz6RxEtURmyqMew,6ssXMmc5EOUrauZxirM910,GBENL1802275
Bee Gees,Alone,290066,7GsoUeI9DtaTSjJHenyCNP,1LZEQNv7sE11VDY3SdxQeN,GBAKW9700072
Florence + The Machine,Dog Days Are Over,251840,1YLJVmuzeM2YSUkCCaTNUB,1moxjboGR7GNWYIMWsRjgG,GBUM70900209
CHVRCHES,Bow Down,278267,1F5ReQ6nstlFaOJPtJzFmW,3CjlHNtplJyTf9npxaPl5w,GBZN81500013
Huey Lewis & The News,The Heart Of Rock & Roll - Single Edit,245733,02B7SoMf8FmdWJdZTqpnWF,7A9yZMTrFZcgEWAX2kBfK6,USCA20600517
CHVRCHES,Never Ending Circles,186649,7xo9hnzv6Zrd7UcDEj8rtQ,3CjlHNtplJyTf9npxaPl5w,GBZN81500002
CHVRCHES,The Mother We Share,191293,2pE0CMK1fE3mfU0eEOHhKw,3CjlHNtplJyTf9npxaPl5w,GBZN81300014
Metric,Help I'm Alive,285920,1z4xjDLLWJgG48Bn8OCxZv,1rCIEwPp5OnXW0ornlSsRl,CARB70901901
The Verve Pipe,The Freshmen,269466,21jEuMn2lf37715rwjow2M,242iqFnwNhlidVBMI9GYKp,USRC19604480
The Wallflowers,Three Marlenas,299440,6iPZEvHsTanHMOtjyJWMEm,0jJNGWrpjGIHUdTTJiIYeB,USIR19600465
The Verve,Bitter Sweet Symphony,358426,5yEPxDjbbzUzyauGtnmVEC,2cGwlqi3k18jFpUyTrsR84,GBAAA9700049
Sheryl Crow,Sweet Child O' Mine,234133,0273i5ysrlovK8rr0KJfQn,4TKTii6gnOnUXQHyuo9JaD,USAM10400236
Natalie Merchant,Kind & Generous,241013,6VrjF67WFChXh8uYYBfeRr,73JEBdDEFeVaOLg3y0HhBD,USEE19800016
Anarbor,Dopamine,181361,45n89B7MNN3a9foP6w4Knz,09J4zbHHwNNlN2tfgJIg21,TCACQ1660453
"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),438493,1ko2lVN0vKGUl9zrU0qSlT,05YVYeV4HxYp5rrWalvuE1,USEE19901162
Peter Gabriel,Solsbury Hill,262600,4tIhDBT9YgxR38EJ7kXN2F,7C4sUpWGlTy7IANjruj02I,USAT20110576
Tom Petty,Free Fallin',256000,5tVA6TkbaAH9QMITTQRrNv,2UZMlIwnkgAEDBsw1Rejkn,USMC18925673
George Harrison,My Sweet Lord - Remastered 2014,281226,0qdQUeKVyevrbKhAo0ibxS,7FIoB5PHdrMZVC3q2HE5MS,GB77R1400026
Bruce Springsteen,I'm On Fire,155880,3PzsbWSQdLCKDLxn7YZfkM,3eqjTLE0HfPfh78zjh6TqT,USSM18400411
Bill Withers,Lean on Me,258834,3M8FzayQWtkvOhqMn2V4T2,1ThoqLcyIYvZn7iWbj8fsj,USSM17200461
John Lennon,Imagine - Remastered 2010,187866,7pKfPomDEeI4TPT6EOYjn9,4x1nvY2FN8jxqAFA0DA02H,GBAYE1000769
Leonard Cohen,Hallelujah,277160,7yzbimr8WVyAtBX3Eg6UL9,5l8VQNuIg0turYE1VtM9zV,USSM10026643
Carly Simon,You're so Vain,258411,2DnJjbjNTV9Nd5NOa1KGba,4FtSnMlCVxCswABUmdhwpm,USEE19900883
Paul Simon,Me and Julio Down by the Schoolyard,164813,6vxHp3CDNo0afgKGp2yi1E,2CvCyf1gEVhI0mX6aFXmVI,USSM11002239
Marcy Playground,Sex & Candy,173493,5mkGfmJGFZpwK9nA5amOhv,7AQzXO3NPNQsI7oNu5rC3r,USEM39600079
Alanis Morissette,Head over Feet - Live / Unplugged,262560,0HxDXAUayBZXU8ZaWdBKyc,6ogn9necmbUdCppmNnGOdi,USMV29900177
The Smashing Pumpkins,1979,265893,5KRRcT67VNIZUygEbMoIC1,40Yq4vzPs9VNUrIBG5Jr2i,USVI29500052
Red Hot Chili Peppers,Under the Bridge,265506,23NPGXlSaIqWzvxIRhM2oG,0L8ExT028jH3ddEcZwqJJ5,USWB19901576
Paula Cole,Where Have All the Cowboys Gone ? - Remastered Version,266320,4EiZBnBOWr1RVsDew9zYOX,08DLZqQd6XDAVteF9nSEJ1,USWB10601078
Modest Mouse,Float On,208466,2lwwrWVKdf3LR9lbbhnr6R,1yAwtBaoHLEDWAnWR87hBT,USSM10315494
Bear Hands,I See You,207786,0czGNt0i4bI0T1n83d4lUn,3ViZST9PgFoieuOHY2GZMp,QZ27W1500011
Within Temptation,Shot in the Dark,302240,5TsnDwMorhrETdY5CqBHxf,3hE8S8ohRErocpkY7uJW4a,NLR261000002
Guns N' Roses,November Rain,537506,53968oKecrFxkErocab2Al,3qm84nBOXUEQ2vnTfUTTFC,USGF19141510
Radiohead,Creep,235666,3HfB5hBU0dmBt8T0iCmH42,4Z8W4fKeB5YxbusRsdQVPb,GBAYE9200070
Nirvana,Come As You Are,218920,4P5KoWXOxwuobLmHXLMobV,6olE6TJLqED3rqDCT0FyPh,USGF19942503
Paramore,Still into You,216013,1yjY7rpaAQvKwpdUliHx0d,74XFHRwlV6OrjEM0A2NCMF,USAT21300012
Paramore,Ain't It Fun,296520,1j8z4TTjJ1YOdoFEDwJTQa,74XFHRwlV6OrjEM0A2NCMF,USAT21300009
Paramore,Hard Times,182693,0w5Bdu51Ka25Pf3hojsKHh,74XFHRwlV6OrjEM0A2NCMF,USAT21700948
Paramore,Misery Business,211520,6SpLc7EXZIPpy0sVko0aoU,74XFHRwlV6OrjEM0A2NCMF,USAT20702617
Paramore,The Only Exception,267653,7JIuqL4ZqkpfGKQhYlrirs,74XFHRwlV6OrjEM0A2NCMF,USAT20902323
Nirvana,Lithium,257053,2YodwKJnbPyNKe8XXSE9V7,6olE6TJLqED3rqDCT0FyPh,USGF19942505
Tears For Fears,Break It Down Again,271533,15kc3DJyYixeEEq5kRRrOm,4bthk9UfsYUYdcFyqxmSUU,GBF089390003
Toby Keith,Beer For My Horses,204000,7E2DqvnVtbIrFrL5X6YH9Q,2bA6fzP0lMAQ4kz6CF61w8,USDW10200309
Aqua,Doctor Jones,203293,4cQ4uc9psVcYC2S89nd7JG,6kBjAFKyd0he7LiA5GQ3Gz,DKBKA9700405
Blue Rodeo,5 Days in May - Remastered 2012 version,434053,5AIcpQ7JFM3DZju7bPqb8t,4M1fxLs3K8DkyCaTEpdfo0,CAW111200051
The Fables,Heave Away,165280,2YnYkMnSOC4z9bWjriZH3t,6m7YfL6SLo94WxTEXHVaFN,ushm91086630
Tom Cochrane,Boy Inside The Man,317333,2iAvmfxjFCdzqGVvQ9Qb6z,5Jj4mqGYiplyowPLKkJLHt,USCA28600423
Cornershop,Brimful of Asha,317026,1t6tQ0ETeOIDl5cscjEC55,3Kf7VEIRWquxrNIuyJZnfF,USWB19700703
Harlequin,Innocence,259493,2ZqyqsV8VdEEm15vBQ4wZn,0smN8u44ukjtKdu5eLMQnF,CAE248600003
Tom Petty and the Heartbreakers,Learning To Fly,242106,17S4XrLvF5jlGvGCJHgF51,4tX2TplrkIP4v05BNC903e,USMC19135647
Hal Ketchum,Small Town Saturday Night,177986,7uLQTOxQ3nwwoHuxwt2AHJ,6Pys4xsyQVA5ZjkN2Ka2S7,USCRB9900351
Harlequin,Innocence,261826,2QTfLsomwAycagswJsqd3V,0smN8u44ukjtKdu5eLMQnF,FR6V80216022
Meat Loaf,You Took The Words Right Out of My Mouth (Hot Summer Night),304440,7wawEkN4nhPqSBWleGvdxa,7dnB1wSxbYa8CejeVg98hz,USSM11206825
Meat Loaf,Two Out of Three Ain't Bad,324440,2ph0hzV1kCVhR82E2La4q5,7dnB1wSxbYa8CejeVg98hz,USSM11206828
Christopher Tin,Baba Yetu,209946,5fYwf17qytSuyFEnBpsq5W,60B2BBjn6yEQEl8XLYMZU2,US7LW0900001
Rod Stewart,Rhythm of My Heart,254866,6pceknxOgA22HKs99yPEm1,2y8Jo9CKhJvtfeKOsYzRdT,USWB10807931
Billy Joel,The River of Dreams,247626,30qVCFYKBtAENjTIBA8FPZ,6zFYqv1mOsgBRQbae3JJ9e,USSM19300280
Céline Dion,That's the Way It Is,241373,5s4catxeZsaWFnOrvrXZHf,4S9EykWXhStSc15wEx8QFK,CAC229900134
Cherry Poppin' Daddies,Zoot Suit Riot,233039,1qmJbXpVLydNcN6VTR40GU,1stGNsBocVFM9MfQtySETw,TCABP1327651
Jerry Lee Lewis,Great Balls Of Fire - 1964 Version,109706,5UvE5QlINnvEc7aFO14DVL,2zyz0VJqrDXeFDIyrfVXSo,USIR20400813
Enter The Haggis,One Last Drink,208186,156fYYicI5aC1NmWgU5F4R,1LJuYVYyKSm7Tw9xGuulhS,ushm91191074
Cher,Believe,239026,2goLsvvODILDzeeiT4dAoR,72OaDtakiy6yFqkt4TsiFt,GBAHT9803002
Train,Drops of Jupiter (Tell Me),259933,2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,USSM10019751
The Killers,Mr. Brightside,222586,7oK9VyNzrYvRFo7nQEYkWN,0C0XlULifJtAgn6ZNCW2eu,USIR20400274
The Killers,When You Were Young,220426,70wYA8oYHoMzhRRkARoMhU,0C0XlULifJtAgn6ZNCW2eu,USUM70605164
Mitch Ryder and The Detroit Wheels,Devil with a Blue Dress On / Good Golly Miss Molly (Medley),210765,284iibHm6OfWr0aLhgH7sX,4d22O5s2UK1KzIoZRR8NZk,GBAYE6600738
Rush,Closer To The Heart,171960,4u3oXuVeOGoByIMz9pnOKf,2Hkut4rAAyrQxRdof7FVJq,USMR17780107
Barenaked Ladies,Canada Dry,189573,1zwnfW6OVOZB6gFB4c1EP3,0dEvJpkqhrcn64d3oI8v79,CAAT11710002
Nitty Gritty Dirt Band,Fishin' in the Dark,202786,7lJbTVbDEMa3w7NFamrwdq,7y70dch6JuuuNnwlsOQvwW,USWB10101477
Van Morrison,Brown Eyed Girl,183306,3yrSvpt2l1xhsV9Em88Pul,44NX2ffIYHr6D4n7RaZF7A,USSM16700357
The Rolling Stones,Start Me Up - Remastered 2009,213066,7HKez549fwJQDzx3zLjHKC,22bE4uQ6baNwSHPVcDxLCe,GBUM70909474
Neil Diamond,"America - From ""The Jazz Singer"" Soundtrack",262106,04GtI2tGLf7b5Z2kENpRIW,7mEIug7XUlQHikrFxjTWes,USSM18000083
Matt Nathanson,Used To Be,190866,5BvP31Kxf5R5WIuwbcQDDT,4NGiEU3Pkd8ASRyQR30jcA,GBKPL1813903
Flogging Molly,Drunken Lullabies,230640,7vX5yphSQ7Drut4moiuIXv,5kQGFREO5FzMBMsAO3cEtj,USA6G0223001
Flogging Molly,What's Left of the Flag,218960,6JuTTrUOJNC5CRCNTbUJO2,5kQGFREO5FzMBMsAO3cEtj,USA6G0223002
Against Me!,Thrash Unreal,254200,3c3XnCPwxGhQEHFxxjQcWe,29lz7gs8edwnnfuXW4FhMl,USRE10700736
Peter Gabriel,Solsbury Hill,261440,1CM1wOqD2AIjt2MWd31LV2,7C4sUpWGlTy7IANjruj02I,GBCPB0900635
The Rolling Stones,Gimme Shelter,270773,1dv3ePjze9tPq2pk8eWJdR,22bE4uQ6baNwSHPVcDxLCe,USA176910020
Sara Bareilles,Love Song,258826,4E6cwWJWZw2zWf7VFbH7wf,2Sqr0DXoaYABbjBo9HaMkM,USSM10700066
Sara Bareilles,Brave,220573,6Uy6K3KdmUdAfelUp0SeXn,2Sqr0DXoaYABbjBo9HaMkM,USSM11301638
Manfred Mann,Do Wah Diddy Diddy,143400,7gEpTMp9MQc1uJwivtL37R,5670CyWrIOA7702gNjsGMZ,GBAYE6400100
MIKA,Grace Kelly,187733,7dzUZec5MnWMyQnk5klnKR,5MmVJVhhYKQ86izuGHzJYA,USC7R0600006
MIKA,Lollipop,183533,1JAnC4VkVIbO7C6Vislnue,5MmVJVhhYKQ86izuGHzJYA,USC7R0600045
Fine Young Cannibals,She Drives Me Crazy,215773,4d6eqRtpDX7tydHJGDZUBQ,20p5D2KrE8CGuOjHtxsyTp,USRH10901907
Fine Young Cannibals,Good Thing,201866,6lRkdG1HurVS72F9GoBeWJ,20p5D2KrE8CGuOjHtxsyTp,USRH10901908
Fine Young Cannibals,Suspicious Minds,239373,2Ywft2Thbf7mPyoD2ntadi,20p5D2KrE8CGuOjHtxsyTp,GBAMY8500224
Fine Young Cannibals,I'm Not Satisfied,227066,1FVYxUTZ67w7SPq6RpS9VQ,20p5D2KrE8CGuOjHtxsyTp,USRH10901910
The Smashing Pumpkins,1979 - Remastered 2012,266200,5QLHGv0DfpeXLNFo7SFEy1,40Yq4vzPs9VNUrIBG5Jr2i,USVI21200910
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,258466,6GtX0jaNL8IjVQfrDBx81z,40Yq4vzPs9VNUrIBG5Jr2i,USVI21200897
Bobby Day,Rockin' Robin,160080,4FlYcJnfkeBpowEHJ72Bmt,4SLfKHcufUqU46DiTAHIsj,USRDF5820025
The Monotones,The Book of Love,138440,1N131UBLlYAUJNVpHOfEc1,39aV9if9R4QuPZxrJsxc9a,USRH10110173
Against Me!,I Was a Teenage Anarchist,195160,5UwGMbEKlvXFj7DXI1d0P1,29lz7gs8edwnnfuXW4FhMl,USME31100591
Chumbawamba,Tubthumping,212013,2JLRcAkPB8JZIIohZarVTr,0TcYeHEK9sBtv7xPbKhzHz,DEA349700542
Stan Rogers,The Mary Ellen Carter,305373,0QADWIcN6WE6EypuM0ghLg,3cS04S9ChhEClgDghrhOzg,CAFB50700204
The Donnas,Dancing with Myself - Single Version,207800,5ABwsrPHOZJTwYzOdd7huO,2c0qomdZabcCyqTZ5M9msd,USAT20400850
Bif Naked,Spaceman,261250,3h2hFjKND7US9wSphrEznV,02odAcSXGSPTSO4P44Ztuw,USTC60806926
Matt Mays,NYC Girls,214026,17OEdHQzjnEVm20dMfR1OV,0VlFTYaJsPHdN3Vb3EvBsn,CASA11700449
Fleetwood Mac,Dreams - 2004 Remaster,257800,0ofHAoxe9vBkTCp2UQIavz,08GQAI4eElDnROBrJRGE0X,USWB11301111
Fleetwood Mac,The Chain - 2004 Remaster,270213,5e9TFTbltYBg2xThimr0rU,08GQAI4eElDnROBrJRGE0X,USWB11301116
Fleetwood Mac,Landslide,199493,5ihS6UUlyQAfmp48eSkxuQ,08GQAI4eElDnROBrJRGE0X,USWB19903197
Fleetwood Mac,Go Your Own Way - 2004 Remaster,223613,4xh7W7tlNMIczFhupCPniY,08GQAI4eElDnROBrJRGE0X,USWB11301114
Boz Scaggs,Lido Shuffle,221613,2NtqZmfRIDkXJ2YvY2Kv1F,46njgd2Rq9tZc4ZjeQMgbh,USSM17500569
Billy Joel,Only the Good Die Young,235560,1xOXXYh6lTW8laxlW7JP2J,6zFYqv1mOsgBRQbae3JJ9e,USSM17700374
Daryl Hall & John Oates,You Make My Dreams (Come True),190626,4o6BgsqLIBViaGVbx5rbRk,77tT1kLj6mCWtFNqiOmP9H,USRC10301828
Prince,Raspberry Beret,215173,5jSz894ljfWE0IcHBSM39i,5a2EaR3hamoenG9rDuVn8j,USWB19902876
Prince,Purple Rain,520786,54X78diSLoUDI3joC2bjMz,5a2EaR3hamoenG9rDuVn8j,USWB10001880
Prince,Kiss,226240,62LJFaYihsdVrrkgUOJC05,5a2EaR3hamoenG9rDuVn8j,USWB19903319
Prince,When Doves Cry,352906,51H2y6YrNNXcy3dfc3qSbA,5a2EaR3hamoenG9rDuVn8j,USWB10001877
Prince,1999,379266,2H7PHVdQ3mXqEHXcvclTB0,5a2EaR3hamoenG9rDuVn8j,USWB18200028
Prince,Let's Go Crazy,280000,0QeI79sp1vS8L3JgpEO7mD,5a2EaR3hamoenG9rDuVn8j,USWB19903188
Prince,Little Red Corvette - Single Version,188613,6X4JeTWCuKEzKOEHXDtyBo,5a2EaR3hamoenG9rDuVn8j,USWB11601762
Fleetwood Mac,You Make Loving Fun - 2004 Remaster,216626,55mQhobuwtY7lfLAXylg1k,08GQAI4eElDnROBrJRGE0X,USWB11301117
The Rolling Stones,Brown Sugar - 2009 Remaster,228666,61UuPxxYUvacEH6SHIK3sU,22bE4uQ6baNwSHPVcDxLCe,GBUM70909464
The Rolling Stones,"Paint It, Black",202266,63T7DJ1AFDD6Bn8VzG6JE8,22bE4uQ6baNwSHPVcDxLCe,USA176610020
The Rolling Stones,Gimme Shelter,270773,6H3kDe7CGoWYBabAeVWGiD,22bE4uQ6baNwSHPVcDxLCe,USA176910020
The Band,The Weight - Remastered 2000,274493,0P7DoyGrr4Wp9w5TotEtUC,4vpDg7Y7fU982Ds30zawDA,USCA20000789
Redbone,Come and Get Your Love,300200,5519RhpzObr9Mn3iqoeodJ,0w7HLMvZOHatWVbAKee1zF,USSM19913629
Thin Lizzy,Whiskey In The Jar,345186,2uLx3Gka9TGCz9Zgu7Uwav,6biWAmrHyiMkX49LkycGqQ,GBF077220250
Styx,Come Sail Away,367000,0PsbWiVtix5FoTZ1s00mEl,4salDzkGmfycRqNUbyBphh,USUMG0000438
Creedence Clearwater Revival,Up Around The Bend,161466,36gPq8WG7tDxrblyGVUCiT,3IYUhFvPQItj6xySrBmZkd,USC4R0817632
Rod Stewart,Maggie May,350266,6rovOdp3HgK1DeAMYDzoA7,2y8Jo9CKhJvtfeKOsYzRdT,USPR37102613
Avenged Sevenfold,So Far Away,326813,7Hr1Ignop7cymbE3FbOtXa,0nmQIMXWTXfhgOBdNzhGOs,USWB11001436
The Trews,Not Ready To Go,183853,6TAIjNdGCB4rJ8eS90Vd8t,2mCd5QO8EUB5rmbGUbCrTJ,CAB470300024
Our Lady Peace,Superman's Dead,255400,1612JQ4JxS8bm5ky53N3bH,1lqW59DUEKqvcHc8mVWBtH,CAC229700002
The Irish Rovers,Rory Murphy,182452,6sjEUDBGR5HDyrgWpHTcuF,0tkKwWigaADLYB9HdFCjYo,CA6BE1900002
Soft Cell,Tainted Love / Where Did Our Love Go - Extended Version / Medley,542360,5fkfdFPtgeYGvpGYblD7l1,6aq8T2RcspxVOGgMrTzjWc,GBF088100897
Pet Shop Boys,West End Girls - 2001 Remaster,245360,7FlwylpJSe3ea6m1IrkizS,2ycnb8Er79LoH2AsR5ldjh,GBAYE0100001
The Proclaimers,I'm Gonna Be (500 Miles),219466,67iAlVNDDdddxqSD2EZhFs,1A92IAcd7A6npCA33oGM5i,GBAYK8800055
Yusuf / Cat Stevens,Wild World,200173,6Xz7FeyE8HTP90HecgHV57,08F3Y3SctIlsOEmKd6dnH8,GBAAN7000041
Electric Light Orchestra,Livin' Thing,212306,2hdNya0b6Cc2YJ8IyaQIWp,7jefIIksOi1EazgRTfW2Pk,USSM17800853
Albert Hammond,The Free Electric Band,206706,2bbIswC2E2MMSSjcHFD17G,34E3csCxpXunPGEkOVVX2g,USSM17300806
Buffalo Springfield,For What It's Worth,153693,1qRA5BS78u3gME0loMl9AA,3eskO5m0H4yiF64vRySBjr,USEE10170607
U2,Beautiful Day,248400,4icxdcI1mNNFNDx0ChCRy7,51Blml2LZPmy7TTiAg47vQ,GBAAN0000196
Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",163680,3aSWQJcWnnqgwYbAgidvlV,7fIvjotigTGWqjIz6EP1i4,USMO16582593
The Tragically Hip,Fifty-Mission Cap - Remastered,250626,3rQi3thLS5Y5WB3rRxXsw6,0YMeriqrS3zgsX24nfY0F0,CAUM71400332
The Cure,Boys Don't Cry,155973,1QFh8OH1e78dGd3VyJZCAC,7bu3H8JO7d0UbMoVzbo70s,GBALB7800001
Thomas Dolby,She Blinded Me With Science,221266,6HYf9ZEZKuxy581QVmYA6c,2Uz58cSxlJgefDaSikxYQ7,GBAYE8200083
Gary Numan,Cars,235466,3CKLPDN1AIOYa7QPpy6oDH,5KQMtyPE8DCQNUzoNqlEsE,GBAZP9700067
Violent Femmes,Blister In The Sun,144946,4PXH3g9qGgMqDlC52dJw07,0rpMdBzQXf7aYRnu5fDBJy,GBAAP0000838
Jonathan Coulton,"Dance, Soterios Johnson, Dance",231306,6fC1rqSUBGWTQWwMhodV0O,292sg99iIOc93zcd30r4Oz,ushm90616147
Sabaton,Ghost Division,231186,5KjubyAZtsbXKuIy02Qo3N,3o2dn2O0FCVsWDFSh8qxgG,SE2EG1000402
Platinum Blonde,Doesn't Really Matter,243800,4LsVvTSyDhs0dmVRsUNgVt,5oxTKyMgf6POnzlqM1mduA,CAC228300032
Big Wreck,Albatross,254866,4wFVYrjDT0rpEC1yjjs5hb,557SGrCJ59ysjCE1xjVZbS,CAA311101763
Arkells,Leather Jacket,236453,3AAtDhdFRnNKJ77kvlMN0J,3ShGiAyhxI6Rq3TknZ3gfk,CAUM71400189
O.A.R.,That Was A Crazy Game Of Poker,523203,74HX1HcsR135apNYpHUUZj,1Cq0LAHFfvUTBEtMPXUidI,US4M60400002
Train,Calling All Angels,242200,0E29BKKGCJHcb7b9oIWgGB,3FUY2gzHeIiaesXtOAdB7A,USSM10304440
Barenaked Ladies,Brian Wilson,287773,2Eky0Rjbrv0YmNy3wrMtSM,0dEvJpkqhrcn64d3oI8v79,USRE19200002
Hootie & The Blowfish,One Love,246800,3VGggSf2S6P3779YgPjYEW,08ct2eZF5lUPdJpHwNKWof,US85Y0505013
Tears For Fears,Sowing The Seeds Of Love,376733,0PbAyLrJRDxckQBLQ2Addc,4bthk9UfsYUYdcFyqxmSUU,GBF088990128
Tears For Fears,Everybody Wants To Rule The World,251488,4RvWPyQ5RL0ao9LPZeSouE,4bthk9UfsYUYdcFyqxmSUU,GBF088590110
Tears For Fears,Shout,393666,2gQaQUhDCNGfBVXTvxAmXQ,4bthk9UfsYUYdcFyqxmSUU,GBF088490125
Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",257315,5lwQGZYF4BXOzFtXc5zk8q,4bthk9UfsYUYdcFyqxmSUU,GBF080400754
Tears For Fears,Mad World,215400,0Qv7xi6uPSqH2k82tOkGSt,4bthk9UfsYUYdcFyqxmSUU,GBF088200040
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613,3gdewACMIVMEWVbyb8O9sY,3PhoLpVuITZKcymswpck5b,GBAMB7200006
Roosevelt,Everywhere,200351,771Bmiifs1mKLXAzZU4Tpm,4AQrqVz6BYwy29iMxcGtx7,GBKPL1938466
Warren Zevon,Werewolves of London - 2007 Remaster,209466,6kotXaSQaGYxE62hVpdHWu,3mY9Ii0cL5SQxpOTAm8SHx,USEE10610109
Sum 41,Fat Lip,178266,4dzOxPZFYX77xpMwv4EhnO,0qT79UgT5tY4yudH9VfsdT,USIR20110124
blink-182,What's My Age Again?,148506,5wTMQjEx9LWeFwLjolPCUy,6FBDaR13swtiWwGhX1WQsP,USMC19959007
New Radicals,You Get What You Give,300773,1Cwsd5xI8CajJz795oy4XF,0Grjlu7ncIuCaSYvCs9fcd,USMC19858327
Dobie Gray,Drift Away,280400,7xCxUtl4JrkUTo0pMnzsXg,3mC1KCuZZSOlN8Z0M56VsV,USA371026001
The Mighty Mighty Bosstones,Where'd You Go,206800,6KwaJu7h79dMxDvcxgiyfc,5uYXMC13cIUulobh204QuK,USX5G9106002
Three Dog Night,Joy To The World,220573,2ymeOsYijJz09LfKw3yM2x,4FAEZeJcsYYBkNq2D3KGTV,USMC17047804
Three Dog Night,Mama Told Me (Not To Come) - Single Version,198933,1CAO7hiNOxJRPW4nFv2aRO,4FAEZeJcsYYBkNq2D3KGTV,USMC17049752
Three Dog Night,Shambala - Single Version,204106,0P6fEgTn3cxLLyYTJYoYGj,4FAEZeJcsYYBkNq2D3KGTV,USMC17349755
Steve Winwood,Back In The High Life Again,335840,1Bj6YgjjPbEb4jhQ50T8tJ,5gxynDEKwNDgxGJmJjZyte,GBAAN0300580
The Beatles,Here Comes The Sun - Remastered 2009,185733,6dGnYIeXmHdcikdzNNDMm2,3WrFJ7ztbogyGnTHbHJFl2,GBAYE0601696
Jackson Browne,Doctor My Eyes,199906,3QcuZo6WLcFkqqLmDs0d95,5lkiCO9UQ8B23dZ1o0UV4m,USEE10184286
Electric Light Orchestra,Evil Woman,269840,7kqEryipQ4ZKfb5EKVli8n,7jefIIksOi1EazgRTfW2Pk,USSM10600994
The Partridge Family,I Think I Love You,175306,22vqiTM3mI3r4P1P2N4qUi,7u1mqP3ykglpCB2c1p1p5I,USAR17400001
Faces,Ooh La La,214080,4lJ6YVXQ0jUk5ILu0PSrA4,3v4feUQnU3VEUqFrjmtekL,USWB10104988
Lobo,Me and You and a Dog Named Boo,177933,3wRiwV9HdarzkktRH7If46,1sldhz8tzC100cRAdfnMht,USAT20108547
Ace Frehley,New York Groove,183693,1BvpeiApX8qhof8Pmi3YlH,62olK5zZHSgFUXGDykgBL8,USMR17800036
Blue Rodeo,Lost Together,314760,2XjMSKtnVLqNsWTOSFeaVW,4M1fxLs3K8DkyCaTEpdfo0,CAW119200029
Elvis Presley,Burning Love,170293,7zMUCLm1TN9o9JlLISztxO,43ZHCT0cAZBISjO8DG9PnE,USRC18705934
Yes,Owner of a Lonely Heart,268506,0GTK6TesV108Jj5D3MHsYb,7AC976RDJzL2asmZuz7qil,USAT20702539
Village People,In The Navy,225840,6jV3XfTAP1S3SMChxJ2kJh,0dCKce6tJJdHvlWnDMwzPW,USPR37900008
Foo Fighters,Long Road To Ruin,224880,0bORa4VpL8NzyMXEI6UFGK,7jy3rLJdDQY21OgRLCZ9sD,USRW30700010
The Bellamy Brothers,Let Your Love Flow,198760,064SVQsmWl5EF0zahmzkQk,5iB5AWIa7qreioi0AF3Bxa,USCRB0101211
Wings,Jet - Remastered 2010,248360,4D40ZlFAWsvX7lua1Kablh,3sFhA6G1N0gG1pszb6kk1m,GBCCS1000005
Don McLean,American Pie,516893,1fDsrQ23eTAVFElUMaf38X,1gRNBaI4yn6wCCTvRhGWh8,USEM38600088
Steve Miller Band,The Joker,264503,1bp2IO61zbQrbWNmKKxg3f,6QtGlUje9TIkLrgPZrESuk,USCA29100532
Nitty Gritty Dirt Band,Mr. Bojangles - Remastered 2001,215400,3cq6mwsjgygbwRIi9wVPGv,7y70dch6JuuuNnwlsOQvwW,USCN10100667
Mandy Moore,Only Hope,233306,3XpgLBx3TGuDIFV5gUaR0w,2LJxr7Pt3JnP60eLxwbDOu,USSM10114466
"Crosby, Stills, Nash & Young",American Dream,198173,1QxTt4vwhrZjeyR0ODInim,1CYsQCypByMVgnv17qsSbQ,USAT28800002
Joe Walsh,Life's Been Good,536226,2wvMC5EyaaYQwBfiwwY2xE,5bDxAyJiTYBat1YnFJhvEK,USEE10901062
Eagles,Lyin' Eyes - 2013 Remaster,381998,5lQKRR3MdJLtAwNBiT8Cq0,0ECwFtbIWEVNwjlrfc6xoL,USEE11300348
Great Big Sea,Jolly Roving Tar,178800,0bUfngHueY4HveyR3qKkXI,0GxOdKrtD5oUmQROcCs8M4,CAG149700015
Violent Femmes,Blister In The Sun,145706,2ugghimAssmeO3YpFIV7mb,0rpMdBzQXf7aYRnu5fDBJy,GBAAP0000838
Sister Hazel,That Kind Of Beautiful,185190,4c1Lc5RsgYURf7hZlt4sR0,7m60UAnbgFFNuJbmS6OxTk,QMDPP1600208
Local H,All The Kids Are Right,227973,50kQ7oNv9cGEs8JRC614hl,415JrPfN7ukaTu8JV8BLE8,USIR29800227
Simon & Garfunkel,America,215293,6dfhF1BDGmhM69fnCb6wSC,70cRZdQywnSFp9pnc2WTCE,USSM16801383
